,text,label
2790,modi again for lynching ,1
2791,opposition always resorted mockery personal attacks communal divide and unhealthy criticisms you have other agenda than remove modi for that very purpose you even allied with arch rival bsp now you are feeling the heat being exposed before people,0
2792,but modi like ,1
2793,hope had seen promised delivered before 2014 atleast this analogy for states where you are power and modi would have never come power only promising wont help ,2
2794,there phrase hindi jaisi praja waisa raja indian praja full idiotic bhakts and hence they will elect modi again such people will never experience what have well educated person prime leader the country ,2
2795,promise delivery modi came power with the promise ‘achche din’ but over the last five years has only overpromised and underdelivered ,1
2796,remember the guj lady governor who sat lokpal papers blamed modi for the delay,1
2797,voted for modi last time but never again economy screwed hate ideology being propagated need not rahul but any one other than modi the next few weeks will tell there way bjp will get majority the propagandas only social media,0
2798,bhugwan modi also gave employment mahan bharat look how everybody working courtesy the backward janta party ,1
2799,the mass murderer has not responded sell merchandise after selling the soul the nation this the rss and sanghi nationality for you corrupt and sell out the core after 1947 betrayal suwarkar modi planning sell the nation,0
2800,surprising see that both modi supporters and haters are equal champions data jugglery and fake news ,2
2801,calm waters wheres the modi wave ,2
2802,under modi banks losing lakhs per minute waah modi wash masterstroke ,1
2803,the narrative set for 2019 the game changer the name changer where modi busy changing names schemes uplift himself announces scheme uplift the poor ,0
2804,coz partition that modi reunified india those spread hatred will hanged see ,1
2805,"modi agar
rahul gandhi jis university padhe hai university name correct spelling bta mera vote bjp ",1
2806,babaji ा thulluu bloody 10bn dollars kahase laonge scam manarega kya karoge this way finish poverty inline next shame you rahul instead this something like modi skillindia make india and many others big ahame,0
2807,across the aisle want managers not just watchmen the indian express via ,1
2808,workplace stay bedroom keyboard warriorand blame modi for your incompetent nature jay rahul baba ,0
2809,new power capacity only 21mw historic low but advertisement shown that modi electrification india ,2
2810,seriously must have sick mind call small kid roiteer how get that thought hating modi fine but extent that use derogatory words against innocent kid appalling only wish eashwar aapko saddbuddhi get well soon,0
2811,naya pakistan 100 times better than modi’ dirty and terrorist hindustan where muslims are being killed and beaten daily basis are race 1000 times better than the idol worshippers ,2
2812,and for some reason you believe narendra modi assumed office meet your expectations and not that have voted him for,1
2813,this movie shows the life histiry narendra modi not any propaganda against some community like the film hitler did against jews,0
2814,idiot ever heard the russian sukhoi mki the best jet iaf has its fleet currently built indigenously hal for our air force farzi deshbhakts like you wont even hesitate shit our own company defend your baap modi pathetic,0
2815,"chaiwala2chowkidar now िा
this why they say modi hai mumkin hai
this why they want change constitution ",1
2816,uri martyrs’ families awaiting govt compensation and promised benefits shall tell them that modi has use for uri heroism any more after his pulwamabalakot vote politics ,2
2817,after railway tickets now air india boarding passes carry narendra modis image airline says these are thirdparty advertisements firstpost ,1
2818,why this hatred for modi you even have reason there only fashionable hate modi some quarters,0
